datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
6/5/2020 3:00:00 AM,6/4/2020 11:00:00 PM,RFC,-9.095
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,MIDATL,-1.177
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,SOUTH,-2.705
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,WEST,-0.192
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,RTO,-4.074
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,RFC,-1.369
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,MIDATL,-1.158
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,SOUTH,-1.575
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,WEST,-0.191
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,RTO,-2.924
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,RFC,-1.349
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,MIDATL,-0.692
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,SOUTH,0.928
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,WEST,1.432
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,RTO,1.668
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,RFC,0.740
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,MIDATL,28.579
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,SOUTH,102.402
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,WEST,5.589
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,RTO,136.570
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,RFC,34.168
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,MIDATL,142.413
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,SOUTH,553.972
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,WEST,8.594
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,RTO,704.979
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,RFC,151.007
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,MIDATL,334.619
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,SOUTH,798.515
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,WEST,18.198
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,RTO,1151.332
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,RFC,352.817
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,MIDATL,462.646
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,SOUTH,853.714
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,WEST,38.865
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,RTO,1355.225
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,RFC,501.511
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,MIDATL,555.903
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,SOUTH,900.367
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,WEST,46.707
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,RTO,1502.977
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,RFC,602.610
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,MIDATL,590.525
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,SOUTH,941.952
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,WEST,53.032
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,RTO,1585.509
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,RFC,643.557
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,MIDATL,591.838
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,SOUTH,1012.066
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,WEST,54.840
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,RTO,1658.744
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,RFC,646.678
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,MIDATL,576.899
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,SOUTH,1037.967
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,WEST,57.666
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,RTO,1672.532
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,RFC,634.565
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,MIDATL,567.056
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,SOUTH,1040.825
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,WEST,58.153
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,RTO,1666.034
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,RFC,625.209
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,MIDATL,536.385
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,SOUTH,1039.550
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,WEST,54.203
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,RTO,1630.138
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,RFC,590.588
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,MIDATL,474.098
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,SOUTH,1016.023
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,WEST,29.912
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,RTO,1520.033
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,RFC,504.010
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,MIDATL,316.099
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,SOUTH,913.027
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,WEST,18.853
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,RTO,1247.979
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,RFC,334.952
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,MIDATL,149.403
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,SOUTH,586.496
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,WEST,11.153
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,RTO,747.052
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,RFC,160.556
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,MIDATL,41.520
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,SOUTH,110.144
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,WEST,1.274
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,RTO,152.938
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,RFC,42.794
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,MIDATL,2.694
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,SOUTH,-1.385
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,WEST,-0.179
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,RTO,1.130
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,RFC,2.515
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,MIDATL,-1.008
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,SOUTH,-1.625
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,WEST,-0.192
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,RTO,-2.825
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,RFC,-1.200
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,MIDATL,-1.020
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,SOUTH,-1.660
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,WEST,-0.186
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,RTO,-2.866
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,RFC,-1.206
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,MIDATL,-1.033
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,SOUTH,-1.715
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,WEST,-0.192
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,RTO,-2.940
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,RFC,-1.225
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,MIDATL,-0.986
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,SOUTH,-2.680
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,WEST,-0.200
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,RTO,-3.866
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,RFC,-1.186
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,MIDATL,-1.060
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,SOUTH,-1.670
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,WEST,-0.200
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,RTO,-2.930
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,RFC,-1.260
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,MIDATL,-1.008
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,SOUTH,-1.680
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,WEST,-0.193
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,RTO,-2.881
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,RFC,-1.201
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,MIDATL,-1.068
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,SOUTH,-1.550
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,WEST,-0.208
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,RTO,-2.826
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,RFC,-1.276
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,MIDATL,-1.045
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,SOUTH,-1.745
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,WEST,-0.211
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,RTO,-3.001
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,RFC,-1.256
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,MIDATL,-0.489
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,SOUTH,1.208
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,WEST,0.520
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,RTO,1.239
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,RFC,0.031
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,MIDATL,29.070
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,SOUTH,163.325
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,WEST,6.891
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,RTO,199.286
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,RFC,35.961
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,MIDATL,87.227
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,SOUTH,598.007
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,WEST,17.994
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,RTO,703.228
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,RFC,105.221
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,MIDATL,226.874
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,SOUTH,828.351
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,WEST,34.027
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,RTO,1089.252
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,RFC,260.901
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,MIDATL,422.324
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,SOUTH,928.914
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,WEST,48.897
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,RTO,1400.135
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,RFC,471.221
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,MIDATL,481.531
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,SOUTH,987.917
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,WEST,57.240
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,RTO,1526.688
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,RFC,538.771
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,MIDATL,449.095
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,SOUTH,1025.531
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,WEST,44.846
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,RTO,1519.472
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,RFC,493.941
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,MIDATL,283.912
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,SOUTH,1031.750
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,WEST,47.201
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,RTO,1362.863
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,RFC,331.113
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,MIDATL,342.301
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,SOUTH,1032.376
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,WEST,47.219
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,RTO,1421.896
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,RFC,389.520
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,MIDATL,502.372
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,SOUTH,1031.177
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,WEST,29.804
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,RTO,1563.353
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,RFC,532.176
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,MIDATL,494.479
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,SOUTH,945.322
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,WEST,41.166
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,RTO,1480.967
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,RFC,535.645
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,MIDATL,397.641
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,SOUTH,890.471
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,WEST,31.882
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,RTO,1319.994
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,RFC,429.523
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,MIDATL,323.671
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,SOUTH,762.835
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,WEST,19.811
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,RTO,1106.317
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,RFC,343.482
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,MIDATL,157.640
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,SOUTH,430.125
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,WEST,9.426
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,RTO,597.191
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,RFC,167.066
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,MIDATL,53.615
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,SOUTH,66.462
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,WEST,1.824
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,RTO,121.901
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,RFC,55.439
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,MIDATL,4.027
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,SOUTH,-1.504
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,WEST,-0.185
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,RTO,2.338
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,RFC,3.842
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,MIDATL,-1.055
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,SOUTH,-2.660
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,WEST,-0.179
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,RTO,-3.894
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,RFC,-1.234
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,MIDATL,-1.162
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,SOUTH,-1.645
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,WEST,-0.179
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,RTO,-2.986
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,RFC,-1.341
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,MIDATL,-1.172
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,SOUTH,-1.695
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,WEST,-0.185
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,RTO,-3.052
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,RFC,-1.357
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,MIDATL,-1.184
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,SOUTH,-1.580
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,WEST,-0.179
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,RTO,-2.943
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,RFC,-1.363
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,MIDATL,-1.161
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,SOUTH,-1.715
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,WEST,-0.193
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,RTO,-3.069
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,RFC,-1.354
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,MIDATL,-1.164
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,SOUTH,-1.750
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,WEST,-0.186
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,RTO,-3.100
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,RFC,-1.350
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,MIDATL,-1.166
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,SOUTH,-1.590
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,WEST,-0.193
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,RTO,-2.949
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,RFC,-1.359
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,MIDATL,-1.170
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,SOUTH,-2.675
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,WEST,-0.199
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,RTO,-4.044
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,RFC,-1.369
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,MIDATL,-0.553
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,SOUTH,3.153
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,WEST,1.292
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,RTO,3.892
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,RFC,0.739
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,MIDATL,23.605
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,SOUTH,169.524
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,WEST,6.924
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,RTO,200.053
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,RFC,30.529
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,MIDATL,93.260
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,SOUTH,578.319
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,WEST,19.280
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,RTO,690.859
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,RFC,112.540
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,MIDATL,214.609
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,SOUTH,807.251
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,WEST,34.012
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,RTO,1055.872
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,RFC,248.621
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,MIDATL,342.696
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,SOUTH,818.451
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,WEST,46.812
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,RTO,1207.959
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,RFC,389.508
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,MIDATL,411.068
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,SOUTH,921.069
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,WEST,56.001
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,RTO,1388.138
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,RFC,467.069
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,MIDATL,463.004
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,SOUTH,925.801
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,WEST,47.627
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,RTO,1436.432
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,RFC,510.631
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,MIDATL,453.234
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,SOUTH,838.812
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,WEST,44.500
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,RTO,1336.546
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,RFC,497.734
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,MIDATL,391.137
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,SOUTH,774.967
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,WEST,40.928
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,RTO,1207.032
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,RFC,432.065
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,MIDATL,347.969
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,SOUTH,472.876
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,WEST,45.074
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,RTO,865.919
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,RFC,393.043
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,MIDATL,226.958
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,SOUTH,371.383
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,WEST,32.856
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,RTO,631.197
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,RFC,259.814
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,MIDATL,203.452
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,SOUTH,382.711
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,WEST,21.125
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,RTO,607.288
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,RFC,224.577
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,MIDATL,210.683
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,SOUTH,474.254
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,WEST,12.387
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,RTO,697.324
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,RFC,223.070
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,MIDATL,161.233
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,SOUTH,385.962
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,WEST,3.116
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,RTO,550.311
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,RFC,164.349
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,MIDATL,47.580
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,SOUTH,118.611
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,WEST,0.229
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,RTO,166.420
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,RFC,47.809
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,MIDATL,1.686
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,SOUTH,-0.974
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,WEST,-0.186
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,RTO,0.526
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,RFC,1.500
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,MIDATL,-1.156
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,SOUTH,-1.650
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,WEST,-0.193
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,RTO,-2.999
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,RFC,-1.349
6/2/2020 7:00:00 AM,6/2/2020 3:00:00 AM,MIDATL,-1.114
6/2/2020 7:00:00 AM,6/2/2020 3:00:00 AM,SOUTH,-1.650
